,xmin,ymin,xmax,ymax,label,score,geometry
10,1103.0,133.0,1149.0,186.0,Tree,0.5828127264976501,"POLYGON ((1149 133, 1149 186, 1103 186, 1103 133, 1149 133))"
11,941.0,18.0,988.0,67.0,Tree,0.5737438201904297,"POLYGON ((988 18, 988 67, 941 67, 941 18, 988 18))"
12,992.0,304.0,1049.0,366.0,Tree,0.5708824396133423,"POLYGON ((1049 304, 1049 366, 992 366, 992 304, 1049 304))"
13,1171.0,169.0,1200.0,220.0,Tree,0.5694852471351624,"POLYGON ((1200 169, 1200 220, 1171 220, 1171 169, 1200 169))"
14,917.0,268.0,992.0,341.0,Tree,0.5660504102706909,"POLYGON ((992 268, 992 341, 917 341, 917 268, 992 268))"
15,800.0,317.0,827.0,351.0,Tree,0.5545250177383423,"POLYGON ((827 317, 827 351, 800 351, 800 317, 827 317))"
16,865.0,229.0,912.0,281.0,Tree,0.5523120164871216,"POLYGON ((912 229, 912 281, 865 281, 865 229, 912 229))"
17,1033.0,270.0,1089.0,320.0,Tree,0.5515012145042419,"POLYGON ((1089 270, 1089 320, 1033 320, 1033 270, 1089 270))"
18,1162.0,74.0,1200.0,134.0,Tree,0.5494245886802673,"POLYGON ((1200 74, 1200 134, 1162 134, 1162 74, 1200 74))"
19,1037.0,228.0,1085.0,271.0,Tree,0.544035017490387,"POLYGON ((1085 228, 1085 271, 1037 271, 1037 228, 1085 228))"
20,854.0,66.0,959.0,159.0,Tree,0.5436748266220093,"POLYGON ((959 66, 959 159, 854 159, 854 66, 959 66))"
21,857.0,0.0,929.0,49.0,Tree,0.5108900666236877,"POLYGON ((929 0, 929 49, 857 49, 857 0, 929 0))"
22,831.0,155.0,895.0,225.0,Tree,0.49695080518722534,"POLYGON ((895 155, 895 225, 831 225, 831 155, 895 155))"
23,977.0,58.0,1012.0,97.0,Tree,0.4790865480899811,"POLYGON ((1012 58, 1012 97, 977 97, 977 58, 1012 58))"
24,1131.0,1.0,1195.0,60.0,Tree,0.46995365619659424,"POLYGON ((1195 1, 1195 60, 1131 60, 1131 1, 1195 1))"
25,996.0,0.0,1051.0,45.0,Tree,0.46283528208732605,"POLYGON ((1051 0, 1051 45, 996 45, 996 0, 1051 0))"
26,800.0,269.0,822.0,316.0,Tree,0.44871804118156433,"POLYGON ((822 269, 822 316, 800 316, 800 269, 822 269))"
27,1083.0,351.0,1139.0,398.0,Tree,0.4411129057407379,"POLYGON ((1139 351, 1139 398, 1083 398, 1083 351, 1139 351))"
28,800.0,376.0,823.0,399.0,Tree,0.4275636076927185,"POLYGON ((823 376, 823 399, 800 399, 800 376, 823 376))"
29,929.0,0.0,979.0,20.0,Tree,0.42195168137550354,"POLYGON ((979 0, 979 20, 929 20, 929 0, 979 0))"
30,819.0,50.0,855.0,91.0,Tree,0.4133567810058594,"POLYGON ((855 50, 855 91, 819 91, 819 50, 855 50))"
31,921.0,346.0,997.0,397.0,Tree,0.39891666173934937,"POLYGON ((997 346, 997 397, 921 397, 921 346, 997 346))"
32,1098.0,304.0,1154.0,353.0,Tree,0.3938102722167969,"POLYGON ((1154 304, 1154 353, 1098 353, 1098 304, 1154 304))"
33,1075.0,0.0,1134.0,49.0,Tree,0.390898197889328,"POLYGON ((1134 0, 1134 49, 1075 49, 1075 0, 1134 0))"
34,915.0,232.0,954.0,274.0,Tree,0.38524577021598816,"POLYGON ((954 232, 954 274, 915 274, 915 232, 954 232))"
35,1173.0,296.0,1200.0,339.0,Tree,0.3800680339336395,"POLYGON ((1200 296, 1200 339, 1173 339, 1173 296, 1200 296))"
36,800.0,2.0,829.0,52.0,Tree,0.3757256865501404,"POLYGON ((829 2, 829 52, 800 52, 800 2, 829 2))"
37,1110.0,207.0,1148.0,246.0,Tree,0.37317439913749695,"POLYGON ((1148 207, 1148 246, 1110 246, 1110 207, 1148 207))"
38,1139.0,172.0,1166.0,202.0,Tree,0.3329225778579712,"POLYGON ((1166 172, 1166 202, 1139 202, 1139 172, 1166 172))"
39,993.0,113.0,1013.0,134.0,Tree,0.2817796468734741,"POLYGON ((1013 113, 1013 134, 993 134, 993 113, 1013 113))"
40,1019.0,379.0,1054.0,399.0,Tree,0.28005513548851013,"POLYGON ((1054 379, 1054 399, 1019 399, 1019 379, 1054 379))"
41,800.0,233.0,808.0,263.0,Tree,0.2699856758117676,"POLYGON ((808 233, 808 263, 800 263, 800 233, 808 233))"
42,1057.0,372.0,1087.0,398.0,Tree,0.2679956555366516,"POLYGON ((1087 372, 1087 398, 1057 398, 1057 372, 1087 372))"
43,1008.0,49.0,1039.0,79.0,Tree,0.2645719349384308,"POLYGON ((1039 49, 1039 79, 1008 79, 1008 49, 1039 49))"
44,808.0,162.0,835.0,191.0,Tree,0.2579255700111389,"POLYGON ((835 162, 835 191, 808 191, 808 162, 835 162))"
45,1153.0,217.0,1181.0,244.0,Tree,0.25729793310165405,"POLYGON ((1181 217, 1181 244, 1153 244, 1153 217, 1181 217))"
46,800.0,349.0,807.0,381.0,Tree,0.25091326236724854,"POLYGON ((807 349, 807 381, 800 381, 800 349, 807 349))"
47,800.0,113.0,815.0,151.0,Tree,0.24870415031909943,"POLYGON ((815 113, 815 151, 800 151, 800 113, 815 113))"
48,1105.0,183.0,1128.0,204.0,Tree,0.24600012600421906,"POLYGON ((1128 183, 1128 204, 1105 204, 1105 183, 1128 183))"
49,858.0,384.0,895.0,399.0,Tree,0.24434681236743927,"POLYGON ((895 384, 895 399, 858 399, 858 384, 895 384))"
50,828.0,8.0,853.0,36.0,Tree,0.23180198669433594,"POLYGON ((853 8, 853 36, 828 36, 828 8, 853 8))"
51,1082.0,50.0,1107.0,76.0,Tree,0.22749295830726624,"POLYGON ((1107 50, 1107 76, 1082 76, 1082 50, 1107 50))"
52,855.0,54.0,883.0,84.0,Tree,0.21725094318389893,"POLYGON ((883 54, 883 84, 855 84, 855 54, 883 54))"
53,866.0,343.0,895.0,375.0,Tree,0.2151469737291336,"POLYGON ((895 343, 895 375, 866 375, 866 343, 895 343))"
54,1042.0,345.0,1070.0,376.0,Tree,0.21085858345031738,"POLYGON ((1070 345, 1070 376, 1042 376, 1042 345, 1070 345))"
55,1067.0,320.0,1095.0,351.0,Tree,0.2015845626592636,"POLYGON ((1095 320, 1095 351, 1067 351, 1067 320, 1095 320))"
56,834.0,0.0,863.0,8.0,Tree,0.18726472556591034,"POLYGON ((863 0, 863 8, 834 8, 834 0, 863 0))"
57,800.0,172.0,806.0,203.0,Tree,0.1871332973241806,"POLYGON ((806 172, 806 203, 800 203, 800 172, 806 172))"
58,972.0,92.0,997.0,116.0,Tree,0.18673063814640045,"POLYGON ((997 92, 997 116, 972 116, 972 92, 997 92))"
0,892.0,723.0,948.0,778.0,Tree,0.7024362683296204,"POLYGON ((948 723, 948 778, 892 778, 892 723, 948 723))"
1,966.0,708.0,1049.0,796.0,Tree,0.671377420425415,"POLYGON ((1049 708, 1049 796, 966 796, 966 708, 1049 708))"
2,800.0,400.0,831.0,431.0,Tree,0.6520771980285645,"POLYGON ((831 400, 831 431, 800 431, 800 400, 831 400))"
3,839.0,608.0,922.0,693.0,Tree,0.645221471786499,"POLYGON ((922 608, 922 693, 839 693, 839 608, 922 608))"
4,1134.0,407.0,1199.0,485.0,Tree,0.6439914107322693,"POLYGON ((1199 407, 1199 485, 1134 485, 1134 407, 1199 407))"
5,804.0,676.0,859.0,743.0,Tree,0.6403787136077881,"POLYGON ((859 676, 859 743, 804 743, 804 676, 859 676))"
6,861.0,700.0,902.0,742.0,Tree,0.6323568820953369,"POLYGON ((902 700, 902 742, 861 742, 861 700, 902 700))"
7,809.0,476.0,891.0,580.0,Tree,0.6187115907669067,"POLYGON ((891 476, 891 580, 809 580, 809 476, 891 476))"
8,941.0,467.0,1026.0,552.0,Tree,0.6165702939033508,"POLYGON ((1026 467, 1026 552, 941 552, 941 467, 1026 467))"
9,942.0,403.0,1005.0,460.0,Tree,0.6150287389755249,"POLYGON ((1005 403, 1005 460, 942 460, 942 403, 1005 403))"
10,800.0,767.0,829.0,798.0,Tree,0.6140918135643005,"POLYGON ((829 767, 829 798, 800 798, 800 767, 829 767))"
11,936.0,690.0,979.0,739.0,Tree,0.6024147272109985,"POLYGON ((979 690, 979 739, 936 739, 936 690, 979 690))"
12,901.0,400.0,943.0,434.0,Tree,0.5794872045516968,"POLYGON ((943 400, 943 434, 901 434, 901 400, 943 400))"
13,1038.0,522.0,1125.0,612.0,Tree,0.5582848787307739,"POLYGON ((1125 522, 1125 612, 1038 612, 1038 522, 1125 522))"
14,1029.0,668.0,1072.0,712.0,Tree,0.5514100193977356,"POLYGON ((1072 668, 1072 712, 1029 712, 1029 668, 1072 668))"
15,955.0,625.0,1018.0,695.0,Tree,0.5461055040359497,"POLYGON ((1018 625, 1018 695, 955 695, 955 625, 1018 625))"
16,916.0,544.0,977.0,602.0,Tree,0.5283903479576111,"POLYGON ((977 544, 977 602, 916 602, 916 544, 977 544))"
17,830.0,419.0,879.0,467.0,Tree,0.5246484875679016,"POLYGON ((879 419, 879 467, 830 467, 830 419, 879 419))"
18,1048.0,716.0,1093.0,759.0,Tree,0.5233443379402161,"POLYGON ((1093 716, 1093 759, 1048 759, 1048 716, 1093 716))"
19,1085.0,757.0,1131.0,799.0,Tree,0.5052589774131775,"POLYGON ((1131 757, 1131 799, 1085 799, 1085 757, 1131 757))"
20,833.0,776.0,867.0,799.0,Tree,0.4901525378227234,"POLYGON ((867 776, 867 799, 833 799, 833 776, 867 776))"
21,889.0,778.0,931.0,800.0,Tree,0.4806760251522064,"POLYGON ((931 778, 931 800, 889 800, 889 778, 931 778))"
22,846.0,400.0,897.0,421.0,Tree,0.4776489734649658,"POLYGON ((897 400, 897 421, 846 421, 846 400, 897 400))"
23,1080.0,400.0,1131.0,431.0,Tree,0.47633910179138184,"POLYGON ((1131 400, 1131 431, 1080 431, 1080 400, 1131 400))"
24,1089.0,466.0,1156.0,527.0,Tree,0.4680657684803009,"POLYGON ((1156 466, 1156 527, 1089 527, 1089 466, 1156 466))"
25,1132.0,572.0,1200.0,659.0,Tree,0.46545732021331787,"POLYGON ((1200 572, 1200 659, 1132 659, 1132 572, 1200 572))"
26,1130.0,662.0,1167.0,703.0,Tree,0.4653307795524597,"POLYGON ((1167 662, 1167 703, 1130 703, 1130 662, 1167 662))"
27,1108.0,707.0,1168.0,766.0,Tree,0.4647538959980011,"POLYGON ((1168 707, 1168 766, 1108 766, 1108 707, 1168 707))"
28,1083.0,432.0,1127.0,473.0,Tree,0.46243786811828613,"POLYGON ((1127 432, 1127 473, 1083 473, 1083 432, 1127 432))"
29,1005.0,400.0,1067.0,438.0,Tree,0.4617086946964264,"POLYGON ((1067 400, 1067 438, 1005 438, 1005 400, 1067 400))"
30,935.0,771.0,969.0,798.0,Tree,0.4606853127479553,"POLYGON ((969 771, 969 798, 935 798, 935 771, 969 771))"
31,977.0,550.0,1027.0,604.0,Tree,0.4604674279689789,"POLYGON ((1027 550, 1027 604, 977 604, 977 550, 1027 550))"
32,859.0,750.0,895.0,787.0,Tree,0.45963484048843384,"POLYGON ((895 750, 895 787, 859 787, 859 750, 895 750))"
33,1155.0,746.0,1199.0,798.0,Tree,0.45743680000305176,"POLYGON ((1199 746, 1199 798, 1155 798, 1155 746, 1199 746))"
34,1044.0,627.0,1083.0,664.0,Tree,0.45263540744781494,"POLYGON ((1083 627, 1083 664, 1044 664, 1044 627, 1083 627))"
35,1159.0,500.0,1197.0,542.0,Tree,0.44227585196495056,"POLYGON ((1197 500, 1197 542, 1159 542, 1159 500, 1197 500))"
36,1081.0,651.0,1121.0,691.0,Tree,0.4324779212474823,"POLYGON ((1121 651, 1121 691, 1081 691, 1081 651, 1121 651))"
37,1172.0,669.0,1200.0,710.0,Tree,0.4290899336338043,"POLYGON ((1200 669, 1200 710, 1172 710, 1172 669, 1200 669))"
38,1042.0,465.0,1081.0,506.0,Tree,0.4231191575527191,"POLYGON ((1081 465, 1081 506, 1042 506, 1042 465, 1081 465))"
39,800.0,627.0,830.0,685.0,Tree,0.4201866388320923,"POLYGON ((830 627, 830 685, 800 685, 800 627, 830 627))"
40,1166.0,544.0,1199.0,581.0,Tree,0.4050593376159668,"POLYGON ((1199 544, 1199 581, 1166 581, 1166 544, 1199 544))"
41,800.0,713.0,810.0,743.0,Tree,0.3563217520713806,"POLYGON ((810 713, 810 743, 800 743, 800 713, 810 713))"
42,1120.0,526.0,1160.0,571.0,Tree,0.34691181778907776,"POLYGON ((1160 526, 1160 571, 1120 571, 1120 526, 1160 526))"
43,800.0,453.0,816.0,490.0,Tree,0.31034085154533386,"POLYGON ((816 453, 816 490, 800 490, 800 453, 816 453))"
44,800.0,744.0,810.0,768.0,Tree,0.3100193738937378,"POLYGON ((810 744, 810 768, 800 768, 800 744, 810 744))"
45,882.0,460.0,943.0,542.0,Tree,0.30267950892448425,"POLYGON ((943 460, 943 542, 882 542, 882 460, 943 460))"
46,800.0,511.0,806.0,551.0,Tree,0.26123103499412537,"POLYGON ((806 511, 806 551, 800 551, 800 511, 806 511))"
47,930.0,400.0,961.0,406.0,Tree,0.23928597569465637,"POLYGON ((961 400, 961 406, 930 406, 930 400, 961 400))"
48,1153.0,646.0,1174.0,666.0,Tree,0.20889490842819214,"POLYGON ((1174 646, 1174 666, 1153 666, 1153 646, 1174 646))"
49,1008.0,599.0,1038.0,628.0,Tree,0.2073400318622589,"POLYGON ((1038 599, 1038 628, 1008 628, 1008 599, 1038 599))"
50,1043.0,784.0,1079.0,799.0,Tree,0.20312583446502686,"POLYGON ((1079 784, 1079 799, 1043 799, 1043 784, 1079 784))"
51,1069.0,694.0,1096.0,721.0,Tree,0.20290981233119965,"POLYGON ((1096 694, 1096 721, 1069 721, 1069 694, 1096 694))"
52,1181.0,709.0,1200.0,746.0,Tree,0.20202405750751495,"POLYGON ((1200 709, 1200 746, 1181 746, 1181 709, 1200 709))"
53,882.0,425.0,914.0,458.0,Tree,0.1970013827085495,"POLYGON ((914 425, 914 458, 882 458, 882 425, 914 425))"
54,901.0,585.0,924.0,607.0,Tree,0.19581392407417297,"POLYGON ((924 585, 924 607, 901 607, 901 585, 924 585))"
55,1053.0,504.0,1086.0,533.0,Tree,0.1919994354248047,"POLYGON ((1086 504, 1086 533, 1053 533, 1053 504, 1086 504))"
56,899.0,677.0,932.0,709.0,Tree,0.1901819258928299,"POLYGON ((932 677, 932 709, 899 709, 899 677, 932 677))"
0,1098.0,971.0,1175.0,1049.0,Tree,0.7168725728988647,"POLYGON ((1175 971, 1175 1049, 1098 1049, 1098 971, 1175 971))"
1,1140.0,845.0,1197.0,904.0,Tree,0.6831746101379395,"POLYGON ((1197 845, 1197 904, 1140 904, 1140 845, 1197 845))"
2,1114.0,1122.0,1154.0,1172.0,Tree,0.6776316165924072,"POLYGON ((1154 1122, 1154 1172, 1114 1172, 1114 1122, 1154 1122))"
3,882.0,828.0,928.0,875.0,Tree,0.6624377369880676,"POLYGON ((928 828, 928 875, 882 875, 882 828, 928 828))"
4,931.0,1109.0,969.0,1153.0,Tree,0.6606740951538086,"POLYGON ((969 1109, 969 1153, 931 1153, 931 1109, 969 1109))"
5,833.0,1091.0,890.0,1150.0,Tree,0.652143120765686,"POLYGON ((890 1091, 890 1150, 833 1150, 833 1091, 890 1091))"
6,976.0,1109.0,1023.0,1157.0,Tree,0.6446985006332397,"POLYGON ((1023 1109, 1023 1157, 976 1157, 976 1109, 1023 1109))"
7,822.0,873.0,896.0,938.0,Tree,0.641801655292511,"POLYGON ((896 873, 896 938, 822 938, 822 873, 896 873))"
8,1059.0,1160.0,1110.0,1200.0,Tree,0.6282548308372498,"POLYGON ((1110 1160, 1110 1200, 1059 1200, 1059 1160, 1110 1160))"
9,1062.0,1107.0,1111.0,1154.0,Tree,0.6224417090415955,"POLYGON ((1111 1107, 1111 1154, 1062 1154, 1062 1107, 1111 1107))"
10,1129.0,909.0,1195.0,972.0,Tree,0.6127570271492004,"POLYGON ((1195 909, 1195 972, 1129 972, 1129 909, 1195 909))"
11,1105.0,814.0,1149.0,860.0,Tree,0.6076030135154724,"POLYGON ((1149 814, 1149 860, 1105 860, 1105 814, 1149 814))"
12,892.0,1112.0,929.0,1156.0,Tree,0.6047098636627197,"POLYGON ((929 1112, 929 1156, 892 1156, 892 1112, 929 1112))"
13,817.0,985.0,866.0,1029.0,Tree,0.5954999327659607,"POLYGON ((866 985, 866 1029, 817 1029, 817 985, 866 985))"
14,834.0,827.0,877.0,872.0,Tree,0.5941234827041626,"POLYGON ((877 827, 877 872, 834 872, 834 827, 877 827))"
15,1063.0,1044.0,1119.0,1104.0,Tree,0.5915644764900208,"POLYGON ((1119 1044, 1119 1104, 1063 1104, 1063 1044, 1119 1044))"
16,982.0,959.0,1046.0,1027.0,Tree,0.5912807583808899,"POLYGON ((1046 959, 1046 1027, 982 1027, 982 959, 1046 959))"
17,929.0,816.0,970.0,869.0,Tree,0.578429639339447,"POLYGON ((970 816, 970 869, 929 869, 929 816, 970 816))"
18,805.0,1029.0,864.0,1091.0,Tree,0.5776402354240417,"POLYGON ((864 1029, 864 1091, 805 1091, 805 1029, 864 1029))"
19,1155.0,1116.0,1198.0,1175.0,Tree,0.5723658800125122,"POLYGON ((1198 1116, 1198 1175, 1155 1175, 1155 1116, 1198 1116))"
20,1022.0,864.0,1093.0,949.0,Tree,0.5699940323829651,"POLYGON ((1093 864, 1093 949, 1022 949, 1022 864, 1093 864))"
21,1155.0,800.0,1198.0,838.0,Tree,0.5657463073730469,"POLYGON ((1198 800, 1198 838, 1155 838, 1155 800, 1198 800))"
22,823.0,932.0,877.0,982.0,Tree,0.5637093782424927,"POLYGON ((877 932, 877 982, 823 982, 823 932, 877 932))"
23,878.0,989.0,949.0,1068.0,Tree,0.5630759000778198,"POLYGON ((949 989, 949 1068, 878 1068, 878 989, 949 989))"
24,1122.0,1175.0,1168.0,1200.0,Tree,0.56247478723526,"POLYGON ((1168 1175, 1168 1200, 1122 1200, 1122 1175, 1168 1175))"
25,891.0,915.0,945.0,975.0,Tree,0.5614920258522034,"POLYGON ((945 915, 945 975, 891 975, 891 915, 945 915))"
26,924.0,1161.0,967.0,1199.0,Tree,0.5543996691703796,"POLYGON ((967 1161, 967 1199, 924 1199, 924 1161, 967 1161))"
27,1057.0,800.0,1091.0,830.0,Tree,0.5537346005439758,"POLYGON ((1091 800, 1091 830, 1057 830, 1057 800, 1091 800))"
28,883.0,800.0,935.0,826.0,Tree,0.5455275177955627,"POLYGON ((935 800, 935 826, 883 826, 883 800, 935 800))"
29,959.0,888.0,1019.0,953.0,Tree,0.5446863174438477,"POLYGON ((1019 888, 1019 953, 959 953, 959 888, 1019 888))"
30,1091.0,893.0,1134.0,943.0,Tree,0.5364652872085571,"POLYGON ((1134 893, 1134 943, 1091 943, 1091 893, 1134 893))"
31,1055.0,964.0,1094.0,1014.0,Tree,0.5305896997451782,"POLYGON ((1094 964, 1094 1014, 1055 1014, 1055 964, 1094 964))"
32,990.0,854.0,1032.0,891.0,Tree,0.5236520171165466,"POLYGON ((1032 854, 1032 891, 990 891, 990 854, 1032 854))"
33,937.0,1034.0,991.0,1100.0,Tree,0.5100807547569275,"POLYGON ((991 1034, 991 1100, 937 1100, 937 1034, 991 1034))"
34,1006.0,1021.0,1069.0,1090.0,Tree,0.497428834438324,"POLYGON ((1069 1021, 1069 1090, 1006 1090, 1006 1021, 1069 1021))"
35,1160.0,1042.0,1200.0,1096.0,Tree,0.4930519163608551,"POLYGON ((1200 1042, 1200 1096, 1160 1096, 1160 1042, 1200 1042))"
36,933.0,957.0,979.0,1009.0,Tree,0.4886031746864319,"POLYGON ((979 957, 979 1009, 933 1009, 933 957, 979 957))"
37,970.0,1156.0,1010.0,1192.0,Tree,0.4858916401863098,"POLYGON ((1010 1156, 1010 1192, 970 1192, 970 1156, 1010 1156))"
38,850.0,1158.0,913.0,1200.0,Tree,0.48116791248321533,"POLYGON ((913 1158, 913 1200, 850 1200, 850 1158, 913 1158))"
39,1020.0,1120.0,1056.0,1166.0,Tree,0.4623512923717499,"POLYGON ((1056 1120, 1056 1166, 1020 1166, 1020 1120, 1056 1120))"
40,881.0,1062.0,933.0,1108.0,Tree,0.4537433683872223,"POLYGON ((933 1062, 933 1108, 881 1108, 881 1062, 933 1062))"
41,801.0,800.0,830.0,817.0,Tree,0.4449155032634735,"POLYGON ((830 800, 830 817, 801 817, 801 800, 830 800))"
42,974.0,810.0,1022.0,859.0,Tree,0.4352620244026184,"POLYGON ((1022 810, 1022 859, 974 859, 974 810, 1022 810))"
43,800.0,815.0,836.0,868.0,Tree,0.4198911190032959,"POLYGON ((836 815, 836 868, 800 868, 800 815, 836 815))"
44,835.0,800.0,875.0,825.0,Tree,0.40332576632499695,"POLYGON ((875 800, 875 825, 835 825, 835 800, 875 800))"
45,800.0,1089.0,819.0,1123.0,Tree,0.3895179033279419,"POLYGON ((819 1089, 819 1123, 800 1123, 800 1089, 819 1089))"
46,810.0,1129.0,844.0,1169.0,Tree,0.38735321164131165,"POLYGON ((844 1129, 844 1169, 810 1169, 810 1129, 844 1129))"
47,1095.0,800.0,1134.0,814.0,Tree,0.3618381917476654,"POLYGON ((1134 800, 1134 814, 1095 814, 1095 800, 1134 800))"
48,1183.0,1168.0,1200.0,1198.0,Tree,0.3329734206199646,"POLYGON ((1200 1168, 1200 1198, 1183 1198, 1183 1168, 1200 1168))"
49,801.0,1165.0,827.0,1192.0,Tree,0.30149805545806885,"POLYGON ((827 1165, 827 1192, 801 1192, 801 1165, 827 1165))"
50,800.0,1129.0,811.0,1163.0,Tree,0.2802836298942566,"POLYGON ((811 1129, 811 1163, 800 1163, 800 1129, 811 1129))"
51,946.0,800.0,986.0,821.0,Tree,0.27748334407806396,"POLYGON ((986 800, 986 821, 946 821, 946 800, 986 800))"
52,800.0,998.0,819.0,1034.0,Tree,0.26984378695487976,"POLYGON ((819 998, 819 1034, 800 1034, 800 998, 819 998))"
53,924.0,861.0,945.0,882.0,Tree,0.2682268023490906,"POLYGON ((945 861, 945 882, 924 882, 924 861, 945 861))"
54,1074.0,831.0,1099.0,855.0,Tree,0.26812395453453064,"POLYGON ((1099 831, 1099 855, 1074 855, 1074 831, 1099 831))"
55,1006.0,1168.0,1035.0,1196.0,Tree,0.2610193192958832,"POLYGON ((1035 1168, 1035 1196, 1006 1196, 1006 1168, 1035 1168))"
56,800.0,865.0,817.0,901.0,Tree,0.2572759985923767,"POLYGON ((817 865, 817 901, 800 901, 800 865, 817 865))"
57,1011.0,800.0,1047.0,824.0,Tree,0.25579598546028137,"POLYGON ((1047 800, 1047 824, 1011 824, 1011 800, 1047 800))"
58,800.0,955.0,823.0,994.0,Tree,0.24841515719890594,"POLYGON ((823 955, 823 994, 800 994, 800 955, 823 955))"
59,800.0,913.0,818.0,954.0,Tree,0.2464955747127533,"POLYGON ((818 913, 818 954, 800 954, 800 913, 818 913))"
60,1079.0,939.0,1106.0,966.0,Tree,0.2308686375617981,"POLYGON ((1106 939, 1106 966, 1079 966, 1079 939, 1106 939))"
61,864.0,969.0,894.0,1008.0,Tree,0.22396501898765564,"POLYGON ((894 969, 894 1008, 864 1008, 864 969, 894 969))"
0,992.0,1299.0,1053.0,1365.0,Tree,0.6718121767044067,"POLYGON ((1053 1299, 1053 1365, 992 1365, 992 1299, 1053 1299))"
1,1054.0,1251.0,1108.0,1303.0,Tree,0.6489620208740234,"POLYGON ((1108 1251, 1108 1303, 1054 1303, 1054 1251, 1108 1251))"
2,868.0,1530.0,939.0,1600.0,Tree,0.6455017924308777,"POLYGON ((939 1530, 939 1600, 868 1600, 868 1530, 939 1530))"
3,803.0,1541.0,863.0,1597.0,Tree,0.6385768055915833,"POLYGON ((863 1541, 863 1597, 803 1597, 803 1541, 863 1541))"
4,969.0,1394.0,1033.0,1465.0,Tree,0.6255689263343811,"POLYGON ((1033 1394, 1033 1465, 969 1465, 969 1394, 1033 1394))"
5,1055.0,1305.0,1105.0,1357.0,Tree,0.6227055191993713,"POLYGON ((1105 1305, 1105 1357, 1055 1357, 1055 1305, 1105 1305))"
6,918.0,1468.0,1001.0,1548.0,Tree,0.6170268058776855,"POLYGON ((1001 1468, 1001 1548, 918 1548, 918 1468, 1001 1468))"
7,1044.0,1542.0,1126.0,1599.0,Tree,0.6118997931480408,"POLYGON ((1126 1542, 1126 1599, 1044 1599, 1044 1542, 1126 1542))"
8,881.0,1356.0,962.0,1437.0,Tree,0.5999071002006531,"POLYGON ((962 1356, 962 1437, 881 1437, 881 1356, 962 1356))"
9,896.0,1265.0,980.0,1354.0,Tree,0.5991010665893555,"POLYGON ((980 1265, 980 1354, 896 1354, 896 1265, 980 1265))"
10,971.0,1571.0,1019.0,1599.0,Tree,0.5873832702636719,"POLYGON ((1019 1571, 1019 1599, 971 1599, 971 1571, 1019 1571))"
11,1108.0,1253.0,1142.0,1291.0,Tree,0.5761505365371704,"POLYGON ((1142 1253, 1142 1291, 1108 1291, 1108 1253, 1142 1253))"
12,1132.0,1294.0,1173.0,1331.0,Tree,0.574092447757721,"POLYGON ((1173 1294, 1173 1331, 1132 1331, 1132 1294, 1173 1294))"
13,1158.0,1539.0,1199.0,1584.0,Tree,0.5552688241004944,"POLYGON ((1199 1539, 1199 1584, 1158 1584, 1158 1539, 1199 1539))"
14,1079.0,1352.0,1138.0,1408.0,Tree,0.552823007106781,"POLYGON ((1138 1352, 1138 1408, 1079 1408, 1079 1352, 1138 1352))"
15,966.0,1223.0,1045.0,1295.0,Tree,0.5486105680465698,"POLYGON ((1045 1223, 1045 1295, 966 1295, 966 1223, 1045 1223))"
16,1076.0,1202.0,1126.0,1253.0,Tree,0.5474076867103577,"POLYGON ((1126 1202, 1126 1253, 1076 1253, 1076 1202, 1126 1202))"
17,1101.0,1304.0,1135.0,1346.0,Tree,0.531916081905365,"POLYGON ((1135 1304, 1135 1346, 1101 1346, 1101 1304, 1135 1304))"
18,800.0,1496.0,837.0,1546.0,Tree,0.5236247181892395,"POLYGON ((837 1496, 837 1546, 800 1546, 800 1496, 837 1496))"
19,1017.0,1458.0,1069.0,1506.0,Tree,0.5063551664352417,"POLYGON ((1069 1458, 1069 1506, 1017 1506, 1017 1458, 1069 1458))"
20,1038.0,1392.0,1094.0,1453.0,Tree,0.505073606967926,"POLYGON ((1094 1392, 1094 1453, 1038 1453, 1038 1392, 1094 1392))"
21,1147.0,1331.0,1188.0,1374.0,Tree,0.49979349970817566,"POLYGON ((1188 1331, 1188 1374, 1147 1374, 1147 1331, 1188 1331))"
22,820.0,1200.0,909.0,1270.0,Tree,0.49931976199150085,"POLYGON ((909 1200, 909 1270, 820 1270, 820 1200, 909 1200))"
23,963.0,1352.0,1014.0,1399.0,Tree,0.48025503754615784,"POLYGON ((1014 1352, 1014 1399, 963 1399, 963 1352, 1014 1352))"
24,828.0,1419.0,901.0,1495.0,Tree,0.47747552394866943,"POLYGON ((901 1419, 901 1495, 828 1495, 828 1419, 901 1419))"
25,1147.0,1459.0,1196.0,1507.0,Tree,0.46409541368484497,"POLYGON ((1196 1459, 1196 1507, 1147 1507, 1147 1459, 1196 1459))"
26,1089.0,1492.0,1133.0,1541.0,Tree,0.46234601736068726,"POLYGON ((1133 1492, 1133 1541, 1089 1541, 1089 1492, 1133 1492))"
27,1134.0,1501.0,1179.0,1548.0,Tree,0.4467630386352539,"POLYGON ((1179 1501, 1179 1548, 1134 1548, 1134 1501, 1179 1501))"
28,935.0,1439.0,974.0,1477.0,Tree,0.44643792510032654,"POLYGON ((974 1439, 974 1477, 935 1477, 935 1439, 974 1439))"
29,1114.0,1392.0,1186.0,1467.0,Tree,0.44043490290641785,"POLYGON ((1186 1392, 1186 1467, 1114 1467, 1114 1392, 1186 1392))"
